Frequency	Real part	Imaginary part
30,497100	-616,594189	24945,582768
30,497200	-517,457309	24943,700856
30,497300	-425,436125	24930,530028
30,497400	-342,112965	24907,423035
30,497500	-268,849669	24875,973720
30,497600	-206,749993	24837,982547
30,497700	-156,627367	24795,416217
30,497800	-118,978962	24750,362193
30,497900	-93,966860	24704,979135
30,498000	-81,406985	24661,444364
30,498100	-80,766255	24621,899580
30,498200	-91,168246	24588,396129
30,498300	-111,407415	24562,841168
30,498400	-139,971755	24546,946058
30,498500	-175,073507	24542,178341
30,498600	-214,687375	24549,718537
30,498700	-256,595457	24570,422950
30,498800	-298,437955	24604,793529
30,498900	-337,768533	24652,955681
30,499000	-372,113070	24714,644744
30,499100	-399,030444	24789,201648
30,499200	-416,173900	24875,578051
30,499300	-421,351505	24972,351023
30,499400	-412,584211	25077,747110
30,499500	-388,160055	25189,675380
30,499600	-346,683099	25305,768807
30,499700	-287,115823	25423,433156
30,499800	-208,813830	25539,902320
30,499900	-111,551864	25652,298863
30,500000	4,459626	25757,698422
30,500100	138,567949	25853,196454
30,500200	289,681975	25935,975750
30,500300	456,286378	26003,373125
30,500400	636,466104	26052,943619
30,500500	827,940670	26082,520663
30,500600	1028,107586	26090,270672
30,500700	1234,093990	26074,740679
30,500800	1442,815382	26034,897768
30,500900	1651,040125	25970,159242
30,501000	1855,458238	25880,412680
30,501100	2052,752891	25766,025272
30,501200	2239,672899	25627,842079
30,501300	2413,104506	25467,173122
30,501400	2570,140692	25285,769499
30,501500	2708,146345	25085,788959
30,501600	2824,817653	24869,751682
30,501700	2918,234244	24640,487199
30,501800	2986,902751	24401,073665
30,501900	3029,790647	24154,770873
30,502000	3046,349471	23904,948554
30,502100	3036,526774	23655,011683
30,502200	3000,766403	23408,324530
30,502300	2939,997023	23168,135328
30,502400	2855,609055	22937,503351
30,502500	2749,420503	22719,230214
30,502600	2623,632413	22515,797083
30,502700	2480,774974	22329,309366
30,502800	2323,645493	22161,450296
30,502900	2155,239711	22013,444590
30,503000	1978,678079	21886,033140
30,503100	1797,128765	21779,459446
30,503200	1613,729243	21693,468194
